OBJECTID,ZONING,SPECIAL,HOLD,BYLAWNO,DESCRIPT,LABEL,SHAPE_Length,SHAPE_Area,LASTUPDATE
1197,R2,,,"1995-106; 1995-108",Residential Single Detached Dwelling Second Density,R2,163.553844267366,1366.14062697946,2022/04/26 14:48:53+00
1198,R2,,,2004-170,Residential Single Detached Dwelling Second Density,R2,782.444572360072,11227.9915938032,2022/08/24 08:58:52+00
1199,R2,,,2004-170,Residential Single Detached Dwelling Second Density,R2,204.085640150535,2314.36755703703,2022/04/26 14:48:53+00
1200,R2,,,,Residential Single Detached Dwelling Second Density,R2,180.866823295357,1842.52699854531,2022/04/26 14:48:53+00
1201,R2,,,2004-170,Residential Single Detached Dwelling Second Density,R2,466.213008119528,6850.70483823764,2022/04/26 14:48:53+00
1202,R2,,,2004-170,Residential Single Detached Dwelling Second Density,R2,221.827702282112,2673.34826507368,2022/04/26 14:48:53+00
1203,R2,,,2004-170,Residential Single Detached Dwelling Second Density,R2,80.3190796311635,161.64541502605,2022/10/17 09:20:49+00
1204,R2,,,,Residential Single Detached Dwelling Second Density,R2,303.439797404845,4042.96222657419,2022/04/26 14:48:53+00
1205,R2,,,,Residential Single Detached Dwelling Second Density,R2,1017.252245364,15969.8977098464,2022/04/26 14:48:53+00
1206,R2,,,1994-068A,Residential Single Detached Dwelling Second Density,R2,599.153931806778,8832.65917710612,2022/04/26 14:48:53+00
1207,R2,,,,Residential Single Detached Dwelling Second Density,R2,638.68957876857,17310.0843324272,2022/04/26 14:48:53+00
1208,R2,,,,Residential Single Detached Dwelling Second Density,R2,253.635943584092,3050.4837615713,2022/04/26 14:48:53+00
1209,R2,,,,Residential Single Detached Dwelling Second Density,R2,540.843698133945,7990.57910956897,2022/04/26 14:48:53+00
1210,R2,,,,Residential Single Detached Dwelling Second Density,R2,761.529731375855,12346.5461892029,2022/04/26 14:48:53+00
1211,R2,,,1994-068A,Residential Single Detached Dwelling Second Density,R2,391.238646616889,5636.21896999294,2022/04/26 14:48:53+00
1212,R2,,,,Residential Single Detached Dwelling Second Density,R2,454.586968654306,6485.18821561664,2022/04/26 14:48:53+00
1213,R2,,,,Residential Single Detached Dwelling Second Density,R2,280.586356982315,3550.77129428498,2022/04/26 14:48:53+00
1214,R2,,,,Residential Single Detached Dwelling Second Density,R2,565.640679333184,8235.26113770576,2022/04/26 14:48:53+00
1215,R2,,,,Residential Single Detached Dwelling Second Density,R2,341.144342695767,4571.55574332174,2022/04/26 14:48:53+00
1216,R2,,,2004-049,Residential Single Detached Dwelling Second Density,R2,194.608114729023,2104.19744103475,2022/04/26 14:48:53+00
1217,R2,,,,Residential Single Detached Dwelling Second Density,R2,344.238879361054,4692.53250422044,2022/04/26 14:48:53+00
1218,R2,,,,Residential Single Detached Dwelling Second Density,R2,605.925710895113,10413.244892535,2022/04/26 14:48:53+00
1219,R2,,,2004-049,Residential Single Detached Dwelling Second Density,R2,275.72242360626,4105.75283512181,2022/04/26 14:48:53+00
1220,R2,,,,Residential Single Detached Dwelling Second Density,R2,369.557493276122,5189.49131344326,2022/04/26 14:48:53+00
1221,R2,,,,Residential Single Detached Dwelling Second Density,R2,661.331161694277,12487.2158997904,2022/04/26 14:48:53+00
1222,R2,,,2004-049,Residential Single Detached Dwelling Second Density,R2,153.826806039174,1376.67875200699,2022/04/26 14:48:53+00
1223,R2,,,2004-049,Residential Single Detached Dwelling Second Density,R2,411.476224691463,5776.80633682651,2022/04/26 14:48:53+00
1224,R2,,,,Residential Single Detached Dwelling Second Density,R2,172.332392454131,1810.62564709099,2022/04/26 14:48:53+00
1225,R2,,,,Residential Single Detached Dwelling Second Density,R2,170.631395909113,1873.2387765269,2022/04/26 14:48:53+00
1226,R2,,,,Residential Single Detached Dwelling Second Density,R2,309.969521227488,6109.58521163157,2022/04/26 14:48:53+00
1227,R2,,,,Residential Single Detached Dwelling Second Density,R2,226.382112416716,2597.76332198888,2022/04/26 14:48:53+00
1228,R2,,,,Residential Single Detached Dwelling Second Density,R2,1168.2288061925,25371.1994596714,2022/04/26 14:48:53+00
1229,R2,,,,Residential Single Detached Dwelling Second Density,R2,251.027181981923,3064.05038321075,2022/04/26 14:48:53+00
1230,R2,,,2002-315,Residential Single Detached Dwelling Second Density,R2,309.840484465052,4068.92477664427,2022/08/24 09:10:28+00
1231,R2,,,,Residential Single Detached Dwelling Second Density,R2,431.897516272373,5840.59615554005,2022/04/26 14:48:53+00
1232,R2,,,,Residential Single Detached Dwelling Second Density,R2,252.020101572278,3064.38764342643,2022/04/26 14:48:53+00
1233,R2,,,2002-315,Residential Single Detached Dwelling Second Density,R2,314.866437800261,4159.60803718299,2022/04/26 14:48:53+00
1234,R2,,,2002-315,Residential Single Detached Dwelling Second Density,R2,129.489845230876,1046.29606387603,2022/04/26 14:48:53+00
1235,R2,,,,Residential Single Detached Dwelling Second Density,R2,881.619397281949,13925.9630751951,2022/04/26 14:48:53+00
1236,R2,,,,Residential Single Detached Dwelling Second Density,R2,662.346686963537,11253.2475998996,2022/04/26 14:48:53+00
1237,R2,,,,Residential Single Detached Dwelling Second Density,R2,839.798405191407,16483.2001574902,2022/04/26 14:48:53+00
1238,R2,,,,Residential Single Detached Dwelling Second Density,R2,140.269330017569,1202.6154945418,2022/04/26 14:48:53+00
1239,R2,,,,Residential Single Detached Dwelling Second Density,R2,792.340146087264,24394.3614537438,2022/04/26 14:48:53+00
1240,R2,,,,Residential Single Detached Dwelling Second Density,R2,889.685941669811,18517.8402124243,2022/04/26 14:48:53+00
1241,R2,,,1999-134,Residential Single Detached Dwelling Second Density,R2,256.967109527161,2224.12017981927,2022/04/26 14:48:53+00
1242,R2,,,,Residential Single Detached Dwelling Second Density,R2,602.404437174542,8923.99351161325,2022/04/26 14:48:53+00
1243,R2,,,2003-055,Residential Single Detached Dwelling Second Density,R2,216.192714334025,2398.73189398527,2022/04/26 14:48:53+00
1244,R2,,,1999-018,Residential Single Detached Dwelling Second Density,R2,162.431852437697,1559.86437859997,2022/04/26 14:48:53+00
1245,R2,,,2003-055,Residential Single Detached Dwelling Second Density,R2,129.741632535074,1075.14249892435,2022/04/26 14:48:53+00
1246,R2,,,2003-083,Residential Single Detached Dwelling Second Density,R2,127.517696177366,969.700193064288,2022/04/26 14:48:53+00
1247,R2,,,,Residential Single Detached Dwelling Second Density,R2,1325.47347870286,45495.5576262627,2022/04/26 14:48:53+00
1248,R2,,,2003-055,Residential Single Detached Dwelling Second Density,R2,128.942112966507,1062.29891404515,2022/04/26 14:48:53+00
1249,R2,,,1999-134,Residential Single Detached Dwelling Second Density,R2,749.808231078598,11314.0796361029,2022/04/26 14:48:53+00
1250,R2,,,1999-018,Residential Single Detached Dwelling Second Density,R2,217.048801650894,3047.91976845042,2022/04/26 14:48:53+00
1251,R2,,,1999-018,Residential Single Detached Dwelling Second Density,R2,1003.14226726664,34176.6042322344,2022/04/26 14:48:53+00
1252,R2,,,2003-055,Residential Single Detached Dwelling Second Density,R2,152.891888860421,1106.86668411406,2022/04/26 14:48:53+00
1253,R2,,,,Residential Single Detached Dwelling Second Density,R2,615.546896049329,17933.7354408396,2022/04/26 14:48:53+00
1254,R2,,,,Residential Single Detached Dwelling Second Density,R2,165.516813409928,1777.23275640869,2022/04/26 14:48:53+00
1255,R2,,,,Residential Single Detached Dwelling Second Density,R2,1002.12248891563,20855.6272652927,2022/04/26 14:48:53+00
1256,R2,,,,Residential Single Detached Dwelling Second Density,R2,659.414446863808,10110.5468981493,2022/04/26 14:48:53+00
1257,R2,,,1999-134,Residential Single Detached Dwelling Second Density,R2,469.048964611929,7728.9306683047,2022/04/26 14:48:53+00
1258,R2,,,,Residential Single Detached Dwelling Second Density,R2,303.910023359155,4037.98677940485,2025/01/27 16:15:46+00
1259,R2,,,1999-018,Residential Single Detached Dwelling Second Density,R2,206.837382015802,2604.95751708731,2022/04/26 14:48:53+00
1260,R2,,,,Residential Single Detached Dwelling Second Density,R2,974.486794677489,30758.6960632336,2022/04/26 14:48:53+00
1261,R2,,,,Residential Single Detached Dwelling Second Density,R2,105.613139784868,596.81571234853,2022/04/26 14:48:53+00
1262,R2,,,2003-083,Residential Single Detached Dwelling Second Density,R2,333.1463599575,4443.87159951247,2022/04/26 14:48:53+00
1263,R2,,,,Residential Single Detached Dwelling Second Density,R2,489.578915330042,8991.43452356863,2022/04/26 14:48:53+00
1264,R2,,,1999-134,Residential Single Detached Dwelling Second Density,R2,545.811440496206,8767.39183255554,2022/04/26 14:48:53+00
1265,R2,,,,Residential Single Detached Dwelling Second Density,R2,3191.07695289666,84892.0279462079,2022/04/26 14:48:53+00
1266,R2,,,2001-177,Residential Single Detached Dwelling Second Density,R2,368.290442285968,5064.39842065478,2022/04/26 14:48:53+00
1267,R2,,,1999-134,Residential Single Detached Dwelling Second Density,R2,319.04867681076,3940.02661846178,2022/04/26 14:48:53+00
1268,R2,,,,Residential Single Detached Dwelling Second Density,R2,102.16017111604,537.218255511112,2022/04/26 14:48:53+00
1269,R2,,,,Residential Single Detached Dwelling Second Density,R2,546.931074451248,15851.035220344,2022/04/26 14:48:53+00
1270,R2,,,,Residential Single Detached Dwelling Second Density,R2,158.58872477952,1574.67741703042,2022/04/26 14:48:53+00
1271,R2,,,,Residential Single Detached Dwelling Second Density,R2,1097.91067138064,26736.2837002898,2022/04/26 14:48:53+00
1272,R2,,,2001-177,Residential Single Detached Dwelling Second Density,R2,1770.93161829305,32813.9973067344,2022/04/26 14:48:53+00
1273,R2,,,,Residential Single Detached Dwelling Second Density,R2,222.598979908722,2625.8007421754,2022/04/26 14:48:53+00
1274,R2,,,2001-177,Residential Single Detached Dwelling Second Density,R2,931.431300716867,23924.1299686998,2022/04/26 14:48:53+00
1275,R2,,,2001-177,Residential Single Detached Dwelling Second Density,R2,775.305271023097,12127.5048337993,2022/04/26 14:48:53+00
1276,R2,,,,Residential Single Detached Dwelling Second Density,R2,756.29662083234,11555.6615806653,2022/04/26 14:48:53+00
1277,R2,,,,Residential Single Detached Dwelling Second Density,R2,217.064460503154,1971.93449512629,2022/04/26 14:48:53+00
1278,R2,,,,Residential Single Detached Dwelling Second Density,R2,245.230110190202,3037.60029567144,2022/04/26 14:48:53+00
1279,R2,,,1996-222,Residential Single Detached Dwelling Second Density,R2,462.568530371079,7725.9585896472,2022/04/26 14:48:53+00
1280,R2,,,1996-222,Residential Single Detached Dwelling Second Density,R2,303.984884305592,4060.32140215607,2022/04/26 14:48:53+00
1281,R2,,,2001-177,Residential Single Detached Dwelling Second Density,R2,866.829748777012,26808.9390935789,2022/04/26 14:48:53+00
1282,R2,,,,Residential Single Detached Dwelling Second Density,R2,137.560425430829,1175.17495357562,2022/04/26 14:48:53+00
1283,R2,,,,Residential Single Detached Dwelling Second Density,R2,234.209776276933,2760.74039659591,2022/04/26 14:48:53+00
1284,R2,,,1996-222,Residential Single Detached Dwelling Second Density,R2,135.309795879055,1170.66282023831,2022/04/26 14:48:53+00
1285,R2,,,,Residential Single Detached Dwelling Second Density,R2,534.069908767615,7822.53508843049,2022/04/26 14:48:53+00
1286,R2,,,2001-177,Residential Single Detached Dwelling Second Density,R2,1275.47693616186,20879.4590631714,2022/04/26 14:48:53+00
1287,R2,,,2003-192,Residential Single Detached Dwelling Second Density,R2,115.548799764033,687.399150876676,2022/04/26 14:48:53+00
1288,R2,,,,Residential Single Detached Dwelling Second Density,R2,1762.97525837602,38763.0238281624,2022/04/26 14:48:53+00
1289,R2,,,,Residential Single Detached Dwelling Second Density,R2,917.020617772095,31077.3171467843,2022/04/26 14:48:53+00
1290,R2,,,,Residential Single Detached Dwelling Second Density,R2,945.925860743977,38883.2978444865,2022/04/26 14:48:53+00
1291,R2,,,,Residential Single Detached Dwelling Second Density,R2,198.765643321861,2176.58647012937,2022/04/26 14:48:53+00
1292,R2,,,,Residential Single Detached Dwelling Second Density,R2,698.11532312059,20889.1203932462,2022/04/26 14:48:53+00
1293,R2,,,,Residential Single Detached Dwelling Second Density,R2,1362.76323753989,54748.7758830884,2022/04/26 14:48:53+00
1294,R2,,,1999-080,Residential Single Detached Dwelling Second Density,R2,351.20325595331,5015.23527694379,2022/04/26 14:48:53+00
1295,R2,,,1996-222,Residential Single Detached Dwelling Second Density,R2,159.09624920584,1477.38524656266,2022/04/26 14:48:53+00
1296,R2,,,1998-027,Residential Single Detached Dwelling Second Density,R2,1241.79913197181,26215.5739151906,2022/04/26 14:48:53+00
1297,R2,,,,Residential Single Detached Dwelling Second Density,R2,932.706743350842,19145.5684950824,2022/04/26 14:48:53+00
1298,R2,,,1999-080,Residential Single Detached Dwelling Second Density,R2,412.279748303093,9432.20927058655,2022/04/26 14:48:53+00
1299,R2,,,2001-195,Residential Single Detached Dwelling Second Density,R2,293.965401939244,3927.39628671977,2022/04/26 14:48:53+00
1300,R2,,,,Residential Single Detached Dwelling Second Density,R2,902.132789326145,22720.2777010197,2022/04/26 14:48:53+00
1301,R2,,,,Residential Single Detached Dwelling Second Density,R2,458.076739603604,13301.6065058297,2022/04/26 14:48:53+00
1302,R2,,,,Residential Single Detached Dwelling Second Density,R2,540.668739045565,8181.00672990066,2022/04/26 14:48:53+00
1303,R2,,,,Residential Single Detached Dwelling Second Density,R2,405.782472031974,9135.36100828262,2022/04/26 14:48:53+00
1304,R2,,,,Residential Single Detached Dwelling Second Density,R2,1298.77652170403,25422.1236151643,2022/04/26 14:48:53+00
1305,R2,,,2001-195,Residential Single Detached Dwelling Second Density,R2,310.440361620468,4147.23485461412,2022/04/26 14:48:53+00
1306,R2,,,2006-186,Residential Single Detached Dwelling Second Density,R2,430.063358520255,6185.51907848756,2022/04/26 14:48:53+00
1307,R2,,,,Residential Single Detached Dwelling Second Density,R2,168.984921437378,1711.16540456695,2022/04/26 14:48:53+00
1308,R2,,,2001-225,Residential Single Detached Dwelling Second Density,R2,299.413202304632,4014.82473748113,2022/04/26 14:48:53+00
1309,R2,,,,Residential Single Detached Dwelling Second Density,R2,199.956387418974,2427.45997902495,2022/04/26 14:48:53+00
1310,R2,,,,Residential Single Detached Dwelling Second Density,R2,745.930152041642,14015.3431363839,2022/09/28 14:32:56+00
1311,R2,,,,Residential Single Detached Dwelling Second Density,R2,421.129656372347,5819.82564389253,2022/04/26 14:48:53+00
1312,R2,,,2006-186,Residential Single Detached Dwelling Second Density,R2,231.246974546253,2661.58950058759,2022/04/26 14:48:53+00
1313,R2,,,,Residential Single Detached Dwelling Second Density,R2,431.007144617621,6079.54324225852,2022/04/26 14:48:53+00
1314,R2,,,,Residential Single Detached Dwelling Second Density,R2,657.4006584724,11901.9114879937,2022/04/26 14:48:54+00
1315,R2,,,,Residential Single Detached Dwelling Second Density,R2,714.474862633736,14818.8844909079,2022/04/26 14:48:54+00
1316,R2,,,,Residential Single Detached Dwelling Second Density,R2,137.728995301048,1187.57285303481,2022/04/26 14:48:54+00
1317,R2,,,,Residential Single Detached Dwelling Second Density,R2,203.997467721565,2311.96329315264,2022/04/26 14:48:54+00
1318,R2,,,,Residential Single Detached Dwelling Second Density,R2,180.926815126358,1674.81664344294,2022/04/26 14:48:54+00
1319,R2,,,,Residential Single Detached Dwelling Second Density,R2,432.358123505048,7378.63124867166,2022/04/26 14:48:54+00
1320,R2,,,"1999-209, 2003-192, 2001-224",Residential Single Detached Dwelling Second Density,R2,338.352544461861,3603.7413234699,2022/04/26 14:48:54+00
1321,R2,,,2001-195,Residential Single Detached Dwelling Second Density,R2,653.950653653678,11936.0060531744,2022/04/26 14:48:54+00
1322,R2,,,,Residential Single Detached Dwelling Second Density,R2,632.798026061395,10564.9114593634,2022/04/26 14:48:54+00
1323,R2,,,,Residential Single Detached Dwelling Second Density,R2,238.955449078106,2927.70373051234,2022/04/26 14:48:54+00
1324,R2,,,1999-209,Residential Single Detached Dwelling Second Density,R2,214.261616974501,2464.69371019595,2022/04/26 14:48:54+00
1325,R2,,,1998-126,Residential Single Detached Dwelling Second Density,R2,98.6350976827658,556.682085703195,2022/04/26 14:48:54+00
1326,R2,,,2001-195,Residential Single Detached Dwelling Second Density,R2,173.493921015186,1553.15075096961,2022/04/26 14:48:54+00
1327,R2,,,,Residential Single Detached Dwelling Second Density,R2,612.131889363833,10383.276808,2022/04/26 14:48:54+00
1328,R2,,,,Residential Single Detached Dwelling Second Density,R2,203.379542401641,2313.31981517808,2022/04/26 14:48:54+00
1329,R2,,,1999-164,Residential Single Detached Dwelling Second Density,R2,444.21434497733,6409.13386502641,2022/04/26 14:48:54+00
1330,R2,,,"2001-225, 2003-192",Residential Single Detached Dwelling Second Density,R2,816.216074813358,17151.7742514107,2022/04/26 14:48:54+00
1331,R2,,,1999-164,Residential Single Detached Dwelling Second Density,R2,446.599140479124,6192.78901476367,2022/04/26 14:48:54+00
1332,R2,,,1998-126,Residential Single Detached Dwelling Second Density,R2,444.33313642943,6432.13689611029,2022/04/26 14:48:54+00
1333,R2,,,2001-195,Residential Single Detached Dwelling Second Density,R2,524.979453080631,9999.95077776738,2022/04/26 14:48:54+00
1334,R2,,,,Residential Single Detached Dwelling Second Density,R2,204.542854990226,2329.92008179632,2022/04/26 14:48:54+00
1335,R2,,,,Residential Single Detached Dwelling Second Density,R2,180.546692498545,2057.74235950297,2022/04/26 14:48:54+00
1336,R2,,,,Residential Single Detached Dwelling Second Density,R2,1471.6878962989,27458.3209938991,2022/04/26 14:48:54+00
1337,R2,,,"1998-165; 1998-126",Residential Single Detached Dwelling Second Density,R2,536.757695883065,8189.70802497828,2022/04/26 14:48:54+00
1338,R2,,,,Residential Single Detached Dwelling Second Density,R2,1258.65750269587,31112.0328659841,2022/04/26 14:48:54+00
1339,R2,,,,Residential Single Detached Dwelling Second Density,R2,435.890395989992,11743.9512540726,2022/04/26 14:48:54+00
1340,R2,,,,Residential Single Detached Dwelling Second Density,R2,170.843982967003,1653.89103372733,2022/04/26 14:48:54+00
1341,R2,,,,Residential Single Detached Dwelling Second Density,R2,695.708162120623,21029.3647085632,2022/04/26 14:48:54+00
1342,R2,,,,Residential Single Detached Dwelling Second Density,R2,400.201440729692,8183.01744144068,2022/04/26 14:48:54+00
1343,R2,,,,Residential Single Detached Dwelling Second Density,R2,310.575699070247,4252.92155240674,2022/04/26 14:48:54+00
1344,R2,,,,Residential Single Detached Dwelling Second Density,R2,180.151824719233,1811.45580235211,2022/04/26 14:48:54+00
1345,R2,,,,Residential Single Detached Dwelling Second Density,R2,1111.37059844552,21711.1901596501,2022/04/26 14:48:54+00
1346,R2,,,1999-164,Residential Single Detached Dwelling Second Density,R2,236.752744905472,3094.3530742337,2022/04/26 14:48:54+00
1347,R2,,,,Residential Single Detached Dwelling Second Density,R2,814.729155695293,16765.9475262537,2022/04/26 14:48:54+00
1348,R2,,,,Residential Single Detached Dwelling Second Density,R2,1245.39796460819,38336.340068185,2024/01/30 09:58:33+00
1349,R2,,,,Residential Single Detached Dwelling Second Density,R2,641.997643174021,10830.3981723474,2022/04/26 14:48:54+00
1350,R2,,,,Residential Single Detached Dwelling Second Density,R2,2180.21240988789,42078.8637218253,2022/04/26 14:48:54+00
1351,R2,,,,Residential Single Detached Dwelling Second Density,R2,670.607791208192,9975.73675340176,2022/04/26 14:48:54+00
1352,R2,,,,Residential Single Detached Dwelling Second Density,R2,1272.18108188452,65725.7539078068,2022/04/26 14:48:54+00
1353,R2,,,,Residential Single Detached Dwelling Second Density,R2,183.001496385718,2019.5860664948,2022/04/26 14:48:54+00
1354,R2,,,,Residential Single Detached Dwelling Second Density,R2,473.924987186655,10879.938586862,2022/04/26 14:48:54+00
1355,R2,,,,Residential Single Detached Dwelling Second Density,R2,311.425246486515,4230.32347976599,2022/04/26 14:48:54+00
1356,R2,,,1997-179,Residential Single Detached Dwelling Second Density,R2,877.182314137477,14944.3129341246,2022/04/26 14:48:54+00
1357,R2,,,1999-164,Residential Single Detached Dwelling Second Density,R2,578.963852433884,8738.80174118033,2022/04/26 14:48:54+00
1358,R2,,,2000-282,Residential Single Detached Dwelling Second Density,R2,522.880354791415,9576.15685003611,2022/04/26 14:48:54+00
1359,R2,,,1999-209,Residential Single Detached Dwelling Second Density,R2,760.327744693198,11636.1346432138,2022/04/26 14:48:54+00
1360,R2,,,,Residential Single Detached Dwelling Second Density,R2,400.265922805993,6541.89566724475,2022/04/26 14:48:54+00
1361,R2,,,2000-282,Residential Single Detached Dwelling Second Density,R2,200.193562922917,2315.90055373142,2022/04/26 14:48:54+00
1362,R2,,,1999-209,Residential Single Detached Dwelling Second Density,R2,251.99214453293,3127.75629152219,2022/04/26 14:48:54+00
1363,R2,,,,Residential Single Detached Dwelling Second Density,R2,564.105524285441,15258.7176918834,2022/04/26 14:48:54+00
1364,R2,,,1999-209,Residential Single Detached Dwelling Second Density,R2,241.747460574309,3598.05916062026,2022/04/26 14:48:54+00
1365,R2,,,,Residential Single Detached Dwelling Second Density,R2,1046.9230371786,35361.4920584034,2022/04/26 14:48:54+00
1366,R2,,,2000-282,Residential Single Detached Dwelling Second Density,R2,280.587860534397,4424.05215213323,2022/04/26 14:48:54+00
1367,R2,,,1999-164,Residential Single Detached Dwelling Second Density,R2,495.8622179329,7288.46082407535,2022/04/26 14:48:54+00
1368,R2,,,2000-282,Residential Single Detached Dwelling Second Density,R2,446.597518527934,6903.33682175294,2022/04/26 14:48:54+00
1369,R2,,,,Residential Single Detached Dwelling Second Density,R2,681.476972102753,18051.6961272513,2022/04/26 14:48:54+00
1370,R2,,,1999-164,Residential Single Detached Dwelling Second Density,R2,577.706512817549,10105.4856110703,2022/04/26 14:48:54+00
1371,R2,,,2000-282,Residential Single Detached Dwelling Second Density,R2,511.326090220952,7473.96569217281,2022/04/26 14:48:54+00
1372,R2,,,,Residential Single Detached Dwelling Second Density,R2,357.46741525676,6883.28888278721,2022/04/26 14:48:54+00
1373,R2,,,,Residential Single Detached Dwelling Second Density,R2,412.217957824664,9818.35106001385,2022/04/26 14:48:54+00
1374,R2,,,,Residential Single Detached Dwelling Second Density,R2,454.327292032821,8184.0828380602,2022/04/26 14:48:54+00
1375,R2,,,,Residential Single Detached Dwelling Second Density,R2,464.241258587867,12140.9823734895,2022/04/26 14:48:54+00
1376,R2,,,,Residential Single Detached Dwelling Second Density,R2,193.197693724881,2102.77324281535,2022/08/31 13:50:04+00
1377,R2,,,,Residential Single Detached Dwelling Second Density,R2,817.565382717048,15194.0136684313,2022/04/26 14:48:54+00
1378,R2,,,,Residential Single Detached Dwelling Second Density,R2,184.229645497336,1979.16432563595,2022/04/26 14:48:54+00
1379,R2,,,1999-209,Residential Single Detached Dwelling Second Density,R2,287.484337494195,3764.80463390204,2022/04/26 14:48:54+00
1380,R2,,,,Residential Single Detached Dwelling Second Density,R2,308.624427016226,4778.28168828428,2022/04/26 14:48:54+00
1381,R2,,,,Residential Single Detached Dwelling Second Density,R2,687.105071148758,27660.8222794359,2022/04/26 14:48:54+00
1382,R2,,,,Residential Single Detached Dwelling Second Density,R2,1684.0415552045,39914.4398638993,2022/04/26 14:48:54+00
1383,R2,,,,Residential Single Detached Dwelling Second Density,R2,696.961049183678,19180.3641159061,2022/04/26 14:48:54+00
1384,R2,,,,Residential Single Detached Dwelling Second Density,R2,421.899796531305,5869.53334977735,2022/04/26 14:48:54+00
1385,R2,,,,Residential Single Detached Dwelling Second Density,R2,1210.66995113359,26863.7706488652,2022/04/26 14:48:54+00
1386,R2,,,,Residential Single Detached Dwelling Second Density,R2,253.364565194644,3166.51619485777,2022/04/26 14:48:54+00
1387,R2,,,1999-164,Residential Single Detached Dwelling Second Density,R2,242.194898423857,2959.37794543072,2022/04/26 14:48:54+00
1388,R2,,,,Residential Single Detached Dwelling Second Density,R2,1204.63609897507,27138.2597918389,2022/04/26 14:48:54+00
1389,R2,,,,Residential Single Detached Dwelling Second Density,R2,217.612108188249,2633.3374620124,2022/04/26 14:48:54+00
1390,R2,,,,Residential Single Detached Dwelling Second Density,R2,947.655439162879,27903.9041846042,2022/04/26 14:48:54+00
1391,R2,,,,Residential Single Detached Dwelling Second Density,R2,559.635460224024,8377.5089582325,2022/04/26 14:48:54+00
1392,R2,,,,Residential Single Detached Dwelling Second Density,R2,323.307771442675,4502.36375112864,2022/04/26 14:48:54+00
1393,R2,,,,Residential Single Detached Dwelling Second Density,R2,762.375256453827,19931.7357312452,2022/04/26 14:48:54+00
1394,R2,,,,Residential Single Detached Dwelling Second Density,R2,232.752560856642,2206.83009107881,2022/04/26 14:48:54+00
1395,R2,,,,Residential Single Detached Dwelling Second Density,R2,1276.34661242695,41652.8530790738,2022/04/26 14:48:54+00
1396,R2,,,2000-282,Residential Single Detached Dwelling Second Density,R2,474.328841098427,6969.6968076084,2022/04/26 14:48:54+00
1397,R2,,,2001-289,Residential Single Detached Dwelling Second Density,R2,185.670875593558,1966.78960243038,2022/04/26 14:48:54+00
1398,R2,,,2000-282,Residential Single Detached Dwelling Second Density,R2,390.398367489924,5506.11193434481,2022/04/26 14:48:54+00
1399,R2,,,,Residential Single Detached Dwelling Second Density,R2,985.700677151,16547.3308600858,2022/04/26 14:48:54+00
1400,R2,,,,Residential Single Detached Dwelling Second Density,R2,1261.8615650357,27703.9898485456,2022/04/26 14:48:54+00
1401,R2,,,,Residential Single Detached Dwelling Second Density,R2,255.079156992886,2919.27482084747,2022/04/26 14:48:54+00
1402,R2,,,,Residential Single Detached Dwelling Second Density,R2,697.880019063047,19316.6800670513,2022/04/26 14:48:54+00
1403,R2,,,,Residential Single Detached Dwelling Second Density,R2,764.327278948773,13731.7603276085,2022/04/26 14:48:54+00
1404,R2,,,,Residential Single Detached Dwelling Second Density,R2,346.821489236506,4877.23590196646,2022/04/26 14:48:54+00
1405,R2,,,,Residential Single Detached Dwelling Second Density,R2,815.536866983831,14925.1788066877,2022/04/26 14:48:54+00
1406,R2,,,,Residential Single Detached Dwelling Second Density,R2,551.186189615293,9447.2880858357,2022/04/26 14:48:54+00
1407,R2,,,,Residential Single Detached Dwelling Second Density,R2,791.875251807959,23120.3819955092,2022/04/26 14:48:54+00
1408,R2,,,,Residential Single Detached Dwelling Second Density,R2,590.06605279446,9960.23709914372,2022/04/26 14:48:54+00
1409,R2,,,2001-289,Residential Single Detached Dwelling Second Density,R2,203.32540753014,2383.52077465814,2022/04/26 14:48:54+00
1410,R2,,,1999-164,Residential Single Detached Dwelling Second Density,R2,443.942386965168,6416.98740302384,2022/04/26 14:48:54+00
1411,R2,,,,Residential Single Detached Dwelling Second Density,R2,362.916879327142,5297.99352734518,2022/04/26 14:48:54+00
1412,R2,,,,Residential Single Detached Dwelling Second Density,R2,491.859093691033,12554.8717536664,2022/04/26 14:48:54+00
1413,R2,,,,Residential Single Detached Dwelling Second Density,R2,569.247551268457,8948.95064754618,2024/01/17 13:32:55+00
1414,R2,,,,Residential Single Detached Dwelling Second Density,R2,395.65924653407,6141.22412441309,2022/04/26 14:48:54+00
1415,R2,,,,Residential Single Detached Dwelling Second Density,R2,575.626339227211,8404.51173694435,2022/04/26 14:48:54+00
1416,R2,,,,Residential Single Detached Dwelling Second Density,R2,159.963151777248,1498.20486503558,2022/04/26 14:48:54+00
1417,R2,,,,Residential Single Detached Dwelling Second Density,R2,569.970962807102,17388.085304004,2022/04/26 14:48:54+00
1418,R2,,,,Residential Single Detached Dwelling Second Density,R2,216.179982757007,3058.75161013671,2022/04/26 14:48:54+00
1419,R2,,,,Residential Single Detached Dwelling Second Density,R2,815.830682604515,13540.8000582514,2022/04/26 14:48:54+00
1420,R2,,,2001-289,Residential Single Detached Dwelling Second Density,R2,367.211091870194,5364.17916726931,2022/04/26 14:48:54+00
1421,R2,,,,Residential Single Detached Dwelling Second Density,R2,153.995108201428,1456.14659982397,2022/04/26 14:48:54+00
